Date;10-DIT-509;10-DIT-609;10-PIT-507;10-PIT-607;10-PIT-416;10-FIT-508
2/7/2025 11:35 PM;995,3076172;997,7542725;11,28413963;6,209630013;1134,217041;0
2/7/2025 11:40 PM;995,3115234;997,8087158;11,28413963;5,77260685;1134,546021;0
2/7/2025 11:45 PM;995,3154907;997,8629761;11,42370987;6,330921173;1136,126953;0
2/7/2025 11:50 PM;995,5192261;997,9174194;10,80424023;5,744881153;1135,590942;0
2/7/2025 11:55 PM;996,826416;996,9500732;12,26951981;6,041454792;1133,855957;0
3/7/2025 12:00 AM;996,0079956;996,1986084;10,88564014;6,338029861;1134,001953;0
3/7/2025 12:05 AM;995,5510254;996,2733765;36,21118927;6,30403614;1135,762939;0
3/7/2025 12:10 AM;997,8480835;997,7056885;24,97525978;31,62096024;1133,098999;0
3/7/2025 12:15 AM;996,4398193;997,4122925;31,85815048;6,130214214;1133,801025;0
3/7/2025 12:20 AM;996,211792;997,3449097;11,04094982;6,247938156;1133,616943;0
3/7/2025 12:25 AM;995,9838257;998,0258179;11,04094982;15,79870033;1133,244995;0
3/7/2025 12:30 AM;995,7557983;999,1430054;10,86382008;29,41208076;1133,487061;0
3/7/2025 12:35 AM;995,527771;1000,26001;10,67183971;683,8471069;1133,488037;5988,640137
3/7/2025 12:40 AM;995,2998047;1001,377014;11,49693012;1804,261963;1803,052002;4200
3/7/2025 12:45 AM;995,0717773;1002,463013;10,90937042;4157,26123;4173,917969;4200
3/7/2025 12:50 AM;994,8438721;1003,096008;10,18142033;4489,579102;4494,188965;4200
3/7/2025 12:55 AM;994,6157837;1002,997009;9,987631798;3858,821045;3864,653076;4200
3/7/2025 1:00 AM;994,3878784;1001,424011;9,766584396;3945,683105;3957,591064;4200
3/7/2025 1:05 AM;994,1599121;1572,582031;10,79776001;4900,352051;4928,172852;3091,351074
3/7/2025 1:10 AM;993,1339111;1582,08606;21,54474068;4895,733887;4904,227051;3105,283936
3/7/2025 1:15 AM;992,5739746;1585,274048;10,34790039;4866,033203;4874,758789;3900,022949
3/7/2025 1:20 AM;994,4703979;1591,172974;10,07703972;4358,255859;4380,387207;3974,801025
3/7/2025 1:25 AM;990,7556763;1588,260986;10,66007042;3984,185059;3981,771973;4015,062988
3/7/2025 1:30 AM;990,2863159;1588,208008;10,2542696;4085,343994;4070,988037;4165,566895
3/7/2025 1:35 AM;991,3640747;1593,338013;10,21967983;4343,331055;4338,271973;4185,569824
3/7/2025 1:40 AM;991,338623;1586,697021;10,32549;4648,663086;4649,035156;4214,589844
3/7/2025 1:45 AM;993,4815063;1584,588013;9,934432983;4833,167969;4823,905762;4248,312988
3/7/2025 1:50 AM;992,0477295;1586,822998;10,70240021;4895,423828;4902,145996;4248,137207
3/7/2025 1:55 AM;992,1586304;1591,593018;10,67963028;4892,478027;4905,48877;4177,179199
3/7/2025 2:00 AM;992,2694702;1589,218994;10,79776001;4900,059082;4906,348145;4142,595215
3/7/2025 2:05 AM;992,3803711;1586,463989;10,59241009;4901,362793;4907,103027;4093,376953
3/7/2025 2:10 AM;992,491272;1589,296021;10,79776001;4899,187988;4908,879883;4065,225098
3/7/2025 2:15 AM;992,6021729;1593,791016;10,35515976;4898,26416;4905,361816;4073,782959
3/7/2025 2:20 AM;992,7409058;1589,734985;19,57995987;4897,026855;4906,687012;4014,355957
3/7/2025 2:25 AM;993,0203247;1591,848999;10,10991955;4899,310059;4907,258789;4006,999023
3/7/2025 2:30 AM;993,2996826;1589,131958;9,946176529;4902,005859;4909,257813;4070,202881
3/7/2025 2:35 AM;993,5789795;1588,541016;10,44587994;4901,173828;4907,019043;4101,637207
3/7/2025 2:40 AM;993,8583984;1588,73999;10,5545702;4899,64502;4907,592773;4062,310059
3/7/2025 2:45 AM;994,1378174;1588,395996;10,5545702;4898,115234;4907,645996;4199,491211
3/7/2025 2:50 AM;994,4171753;1587,749023;10,5545702;4896,144043;4906,35498;4107,937012
3/7/2025 2:55 AM;994,6964722;1592,823975;10,5545702;4898,250977;4908,526855;4054,806885
3/7/2025 3:00 AM;994,9758911;1594,224976;10,5545702;4899,028809;4932,309082;4034,662109
3/7/2025 3:05 AM;995,2553101;1598,478027;10,5545702;4900,38916;4905,350098;4125,467773
3/7/2025 3:10 AM;995,1917114;1598,133057;10,50456047;4900,581055;4904,175781;4136,629883
3/7/2025 3:15 AM;995,109375;1594,81604;13,56387043;4899,925781;4906,226074;4172,746094
3/7/2025 3:20 AM;995,0272217;1598,255005;10,90915012;4901,574219;4909,344238;4074,959961
3/7/2025 3:25 AM;994,9448853;1597,738037;9,883969307;4899,902832;4904,77002;4150,693848
3/7/2025 3:30 AM;994,8626709;1596,296021;10,51021004;4897,535156;4909,569824;4180,146973
3/7/2025 3:35 AM;994,7805176;1599,89502;10,5545702;4901,102051;4906,63623;4171,833984
3/7/2025 3:40 AM;994,6981812;1598,958008;10,5545702;4896,935059;4904,173828;4159,358887
3/7/2025 3:45 AM;994,6159058;1603,501953;10,5545702;4926,228027;4904,400879;4120,981934
3/7/2025 3:50 AM;994,5336914;1601,560059;10,5545702;4899,230957;4905,903809;4190,329102
3/7/2025 3:55 AM;994,451416;1601,996948;10,5545702;4900,347168;4907,375;4191,625
3/7/2025 4:00 AM;994,3690796;1601,175049;10,20154953;4900,432129;4905,941895;4174,084961
3/7/2025 4:05 AM;994,2869263;1600,616943;9,69209671;4896,361816;4905,196777;4178,008789
3/7/2025 4:10 AM;994,2047119;1599,479004;10,24584961;4899,631836;4904,605957;4102,753906
3/7/2025 4:15 AM;994,0831909;1599,477051;10,14630032;4896,048828;4906,104004;4145,762207
3/7/2025 4:20 AM;993,9373169;1599,493042;9,743611336;4898,551758;4904,064941;4215,97998
3/7/2025 4:25 AM;995,2958984;1600,319946;9,581807137;4900,148926;4906,209961;4192,480957
3/7/2025 4:30 AM;995,0217285;1600,962036;9,581807137;4898,905762;4904,051758;4104,484863
3/7/2025 4:35 AM;995,8895874;1608,801025;9,620396614;4896,015137;4907,451172;4157,221191
3/7/2025 4:40 AM;998,6729126;1604,936035;9,828055382;4898,449219;4905,024902;4105,13916
3/7/2025 4:45 AM;994,9741211;1600,671021;10,03571033;4899,620117;4905,603027;4044,77002
3/7/2025 4:50 AM;995,1915894;1603,416992;10,24337006;4899,561035;4908,061035;4135,898926
3/7/2025 4:55 AM;993,9003906;1604,161011;9,992916107;4913,480957;4903,490234;4049,431885
3/7/2025 5:00 AM;993,3452759;1602,249023;10,31138039;4900,160156;4906,341797;4064,240967
3/7/2025 5:05 AM;991,3383789;1602,417969;9,502084732;4899,286133;4904,48877;4058,599121
3/7/2025 5:10 AM;991,7471924;1600,666992;36,51517105;4899,696777;4905,543945;4067,785889
3/7/2025 5:15 AM;992,0072021;1599,150024;10,12998009;4900,106934;4907,324219;3975,456055
3/7/2025 5:20 AM;992,1447144;1596,61499;9,821825981;4900,518066;4905,554199;4011,464111
3/7/2025 5:25 AM;992,2822266;1596,814941;10,31138039;4899,216797;4905,262207;3994,110107
3/7/2025 5:30 AM;992,4196777;1593,447998;10,31138039;4899,959961;4904,112793;4032,168945
3/7/2025 5:35 AM;992,557312;1589,265991;9,611764908;4896,304199;4908,769043;4074,047119
3/7/2025 5:40 AM;992,6947021;1595,828979;10,03470993;4894,293945;4905,018066;4061,975098
3/7/2025 5:45 AM;992,8322144;1595,614014;22,8964901;4899,549805;4906,226074;4006,658936
3/7/2025 5:50 AM;992,9697266;1595,447021;10,06943989;4896,609863;4903,304199;3902,100098
3/7/2025 5:55 AM;993,1071777;1600,833984;10,17788029;4899,824219;4904,123047;4010,048096
3/7/2025 6:00 AM;993,244812;1596,447998;9,678943634;4900,85498;4903,915039;3903,583008
3/7/2025 6:05 AM;993,3823242;1597,206055;10,39455032;4901,354004;4905,149902;3994,388916
3/7/2025 6:10 AM;994,7183838;1602,764038;9,959738731;4898,956055;4904,615234;4100,243164
3/7/2025 6:15 AM;993,522522;1602,057983;11,85159016;4898,200195;4904,749023;4132,39209
3/7/2025 6:20 AM;993,5546875;1598,159058;9,894290924;4900,203125;4905,354004;4171,09082
3/7/2025 6:25 AM;993,5869141;1596,146973;10,06818962;4899,615234;4907,354004;4099,213867
3/7/2025 6:30 AM;993,6190186;1597,85498;9,872579575;4900,977051;4905,325195;4020,538086
3/7/2025 6:35 AM;993,6511841;1603,337036;9,693067551;4899,230957;4906,362793;4026,939941
3/7/2025 6:40 AM;993,6834106;1599,498047;9,653681755;4900,643066;4906,226074;3898,396973
3/7/2025 6:45 AM;993,7155762;1602,541992;9,57601738;4899,673828;4904,456055;3877,72998
3/7/2025 6:50 AM;993,7476807;1605,754028;9,199828148;4895,563965;4905,12793;3939,825928
3/7/2025 6:55 AM;993,7799072;1607,590942;9,498833656;4898,728027;4904,827148;3993,095947
3/7/2025 7:00 AM;993,8120728;1606,760986;9,336351395;4900,825195;4904,64209;3956,269043
3/7/2025 7:05 AM;993,8442993;1608,390015;9,676082611;4923,759766;4904,962891;3810,047119
3/7/2025 7:10 AM;993,8765259;1061,724976;10,01581001;3972,280029;4002,273926;4184,730957
3/7/2025 7:15 AM;993,9086304;1003,213989;10,06818962;4212,231934;4220,98291;4421,288086
3/7/2025 7:20 AM;993,9407959;1001,40802;9,996909142;4413,065918;4420,609863;4261,956055
3/7/2025 7:25 AM;993,9730225;1000,320007;9,260695457;4418,75293;4426,316895;4120,649902
3/7/2025 7:30 AM;994,005188;999,2324829;10,01478004;4398,804199;4394,248047;4320,783203
3/7/2025 7:35 AM;995,6428223;999,6923218;9,518159866;4379,899902;4386,587891;4334,819824
3/7/2025 7:40 AM;994,6204224;999,0101929;10,31138039;4363,064941;4383,26709;4404,692871
3/7/2025 7:45 AM;993,9597778;999,8405151;10,31138039;4373,662109;4385,308105;4312,432129
3/7/2025 7:50 AM;993,7653198;1000,935974;10,31138039;4374,138184;4378,050781;4346,12207
3/7/2025 7:55 AM;993,5709229;1000,96698;10,31138039;4360,745117;4363,983887;4432,096191
3/7/2025 8:00 AM;993,3764038;1000,843994;9,641519547;4380,216797;4378,380859;4401,316895
3/7/2025 8:05 AM;993,1818848;1000,721985;10,31138039;4293,231934;4279,660156;4303,102051
3/7/2025 8:10 AM;992,9874878;1000,599976;9,395307541;4395,27002;4403,96582;4157,796875
3/7/2025 8:15 AM;992,7930298;1553,967041;17,72868919;4902,462891;4905,240234;3551,114014
3/7/2025 8:20 AM;992,5985718;1610,748047;10,31138039;4896,996094;4901,938965;3638,422119
3/7/2025 8:25 AM;992,4041138;1606,743042;9,987053871;4894,979004;4904,432129;3681,489014
3/7/2025 8:30 AM;992,2095947;1605,18103;9,729912758;4897,02002;4898,059082;3806,599121
3/7/2025 8:35 AM;992,0150757;1602,895996;10,30138016;4618,348145;4600,930176;4087,805908
3/7/2025 8:40 AM;991,8206787;1590,672974;10,38029003;4095,155029;4120,628906;4070,420898
3/7/2025 8:45 AM;991,6262207;1585,26001;10,45238018;3778,514893;3767,790039;4064,131104
3/7/2025 8:50 AM;991,4318237;1583,362061;10,52447033;3695,956055;3705,083008;3994,764893
3/7/2025 8:55 AM;991,2371826;1587,892944;34,38726044;3739,602051;3750,925049;3966,156982
3/7/2025 9:00 AM;991,9995117;1588,883057;24,55830002;3807,866943;3804,293945;4033,168945
3/7/2025 9:05 AM;997,0197754;1589,098999;10,5545702;4069,575928;4072,908936;3971,063965
3/7/2025 9:10 AM;992,647583;1574,577026;10,32322025;4600,479004;4599,354004;3991,511963
3/7/2025 9:15 AM;993,9362793;1577,603027;27,01062012;4773,345215;4800,710938;4031,370117
3/7/2025 9:20 AM;992,6226196;1583,430054;10,69379997;4741,233887;4767,374023;4092,793945
3/7/2025 9:25 AM;994,1478882;1589,453003;36,5759697;4701,211914;4719,98877;4063,450928
3/7/2025 9:30 AM;992,661377;1589,779053;25,72094917;4599,040039;4587,950195;4114,341797
3/7/2025 9:35 AM;992,0012207;1598,317993;10,82952023;4656,11377;4666,138184;4038,989014
3/7/2025 9:40 AM;992,0557861;1596,406006;10,98898983;4647,241211;4639,871094;4105,14502
3/7/2025 9:45 AM;992,1104126;1595,921997;11,14846039;4648,116211;4663,916992;4057,646973
3/7/2025 9:50 AM;992,164978;1594,328979;19,73660088;4654,805176;4645,646973;4111,467773
3/7/2025 9:55 AM;992,2194824;1592,364014;11,01937962;4555,683105;4569,104004;4035,937012
3/7/2025 10:00 AM;992,2741699;1587,468994;29,64504051;4488,981934;4486,675781;4116,717773
3/7/2025 10:05 AM;992,3286743;1590,604004;10,34772015;4510,787109;4535,998047;4032,849121
3/7/2025 10:10 AM;992,3833008;1587,177002;10,40548992;4486,144043;4496,645996;4054,207031
3/7/2025 10:15 AM;992,4379272;1587,947021;10,46325016;4275,520996;4287,351074;4094,675049
3/7/2025 10:20 AM;992,4924927;1583,172974;10,52101994;4165,832031;4191,454102;4022,018066
3/7/2025 10:25 AM;992,5471191;1588,33606;10,92203999;4091,135986;4100,571777;4091,236084
3/7/2025 10:30 AM;992,567688;1587,478027;11,34562969;4061,718018;4069,845947;4069,73999
3/7/2025 10:35 AM;992,5853271;1587,436035;11,01685047;4024,965088;4023,322021;4102,785156
3/7/2025 10:40 AM;992,4733276;1590,598999;11,27896976;4077,074951;4071,968994;4044,175049
3/7/2025 10:45 AM;991,8375244;1583,072998;10,96584988;4120,550781;4114,473145;4065,462891
3/7/2025 10:50 AM;992,3151245;1588,078003;10,88177967;4184,873047;4194,246094;4038,373047
3/7/2025 10:55 AM;990,5521851;1585,140991;11,5273304;4274,645996;4256,146973;4038,485107
3/7/2025 11:00 AM;990,5734253;1587,899048;11,12088966;4202,424805;4199,474121;4104,979004
3/7/2025 11:05 AM;990,940918;1578,625;11,18237972;4264,566895;4270,854004;4042,800049
3/7/2025 11:10 AM;993,0499878;1580,859985;11,02653027;4233,035156;4220,76709;4067,475098
3/7/2025 11:15 AM;990,9329834;1580,38501;11,08621979;4159,042969;4155,301758;4128,378906
3/7/2025 11:20 AM;991,352478;1583,81604;10,86215973;4119,670898;4137,5;4039,957031
3/7/2025 11:25 AM;991,5493164;1580,27002;11,36073017;4052,333984;4054,217041;4040,10791
3/7/2025 11:30 AM;991,7460938;1582,588989;11,29928017;4034,403076;4018,187012;4106,453125
3/7/2025 11:35 AM;991,9428711;1579,977051;11,77052021;4013,636963;4022,405029;4073,537109
3/7/2025 11:40 AM;992,1397095;1590,900024;11,16351032;4052,343994;4036,207031;4109,750977
3/7/2025 11:45 AM;992,3364868;1594,755005;11,30840969;4018,219971;4027,289063;4080,176025
3/7/2025 11:50 AM;992,5333252;1593,279053;11,45331001;4045,447021;4032,427979;4107,922852
3/7/2025 11:55 AM;992,7301025;1592,833008;11,59821033;4011,071045;4029,558105;4073,679932
3/7/2025 12:00 PM;992,9268799;1597,17395;11,7431097;3948,258057;3936,212891;4130,433105
3/7/2025 12:05 PM;993,1237183;1580,738037;11,88801003;4137,829102;4147,350098;3794,660889
3/7/2025 12:10 PM;992,6981201;1563,511963;11,63879013;4705,070801;4726,829102;4283,431152
3/7/2025 12:15 PM;995,053772;1599,203003;11,84875965;4881,269043;4893,108887;4292,288086
3/7/2025 12:20 PM;992,8591919;1597,05603;12,46020031;4897,608887;4905,944824;4298,524902
3/7/2025 12:25 PM;994,272583;1598,511963;12,34230995;4896,405762;4906,104004;4279,23877
3/7/2025 12:30 PM;995,6607056;1595,05896;12,33605957;4899,222168;4900,644043;4347,452148
3/7/2025 12:35 PM;992,1177979;1602,397949;13,15734959;4899,803223;4903,959961;4346,98291
3/7/2025 12:40 PM;996,8862305;1598,140015;13,05113029;4882,665039;4902,503906;4344,612793
3/7/2025 12:45 PM;991,7191772;1601,166992;12,83679008;4867,628906;4881,01123;4338,211914
3/7/2025 12:50 PM;991,5836792;1597,46106;13,30200958;4898,188965;4904,823242;4346,632813
3/7/2025 12:55 PM;991,4481812;1598,286987;12,8354702;4896,328125;4905,009766;4351,325195
3/7/2025 1:00 PM;991,3126221;1596,212036;13,09696007;4753,916992;4741,587891;4250,37793
3/7/2025 1:05 PM;991,177124;1594,738037;12,96798992;4593,270996;4590,844238;4207,450195
3/7/2025 1:10 PM;991,041626;1594,907959;34,10097885;4504,334961;4504,231934;4204,403809
3/7/2025 1:15 PM;990,9061279;1598,046021;13,57258034;4377,786133;4402,851074;4187,75
3/7/2025 1:20 PM;990,7706299;1587,219971;13,70450974;4164,189941;4161,879883;4173,208008
3/7/2025 1:25 PM;990,6350708;1591,115967;13,22966957;4460,444824;4451,675781;4198,505859
3/7/2025 1:30 PM;990,9796143;1597,782959;12,99279022;4547,108887;4568,09082;4139,698242
3/7/2025 1:35 PM;992,1594238;1592,840942;13,68105984;4559,404785;4574,227051;4126,259766
3/7/2025 1:40 PM;992,4188232;1590,442017;13,84002018;4621,077148;4622,461914;4150,471191
3/7/2025 1:45 PM;992,5167236;1591,442017;13,10192013;4639,417969;4661,971191;4159,314941
3/7/2025 1:50 PM;992,6519775;1591,18396;37,6095314;4867,883789;4857,970215;4129,682129
3/7/2025 1:55 PM;992,7872925;1593,261963;13,88302994;4870,823242;4897,105957;4095,226074
3/7/2025 2:00 PM;992,9226074;1593,708984;16,67338943;4881,64209;4902,019043;4125,25
3/7/2025 2:05 PM;993,0579224;1588,993042;13,16800976;4810,688965;4821,576172;4190,250977
3/7/2025 2:10 PM;991,7050171;1584,333008;13,90643978;4795,744141;4821,458984;4124,871094
3/7/2025 2:15 PM;992,3621826;1584,170044;14,1230402;4888,583008;4893,36084;4050,52002
3/7/2025 2:20 PM;992,2786865;1580,756958;13,56884956;4901,844238;4905,981934;4120
3/7/2025 2:25 PM;991,9525146;1577,660034;13,70421028;4896,399902;4904,170898;4148,289063
3/7/2025 2:30 PM;991,8515015;1574,973999;14,13792992;4896,51123;4906,898926;4029,656006
3/7/2025 2:35 PM;991,977417;1572,657959;14,03246975;4895,966797;4904,279785;3941,02002
3/7/2025 2:40 PM;992,1032104;1568,915039;14,74960995;4894,98291;4902,916992;3901,831055
3/7/2025 2:45 PM;992,229126;1568,557983;13,72900963;4896,76123;4903,402832;3943,815918
3/7/2025 2:50 PM;992,3549194;1567,637939;14,3398304;4897,832031;4905,759766;4001,955078
3/7/2025 2:55 PM;992,4807129;1564,650024;16,18588066;4897,559082;4905,520996;4087,14502
3/7/2025 3:00 PM;992,6066284;1561,792969;14,49067974;4920,907227;4905,582031;4005,044922
3/7/2025 3:05 PM;992,7324219;1560,000977;13,31282043;4898,645996;4905,429199;3989,403076
3/7/2025 3:10 PM;992,8582153;1557,140015;14,24761963;4899,160156;4903,913086;4021,516113
3/7/2025 3:15 PM;992,9840698;1558,571045;14,01632977;4836,565918;4844,638184;3635,577881
3/7/2025 3:20 PM;993,1099243;1559,661987;14,32351017;4917,13623;4905,397949;3773,789063
3/7/2025 3:25 PM;995,7020874;1559,899048;14,15552998;4862,749023;4886,770996;3879,49707
3/7/2025 3:30 PM;991,4390869;1554,001953;13,80496979;4668,221191;4677,726074;3946,947998
3/7/2025 3:35 PM;992,505188;1556,176025;31,52976036;4413,37207;4422,678223;3913,000977
3/7/2025 3:40 PM;992,5244751;1553,488037;13,95003033;4175,412109;4185,009766;3961,126953
3/7/2025 3:45 PM;992,5437012;1555,81604;14,43080044;4026,977051;4027,023926;3917,803955
3/7/2025 3:50 PM;992,5629272;1555,130005;13,60665035;3813,460938;3819,335938;3928,085938
3/7/2025 3:55 PM;992,5820923;1545,536011;35,77061081;3619,523926;3622,595947;3964,4729
3/7/2025 4:00 PM;992,6013184;1545,217041;19,31129074;3504,981934;3516,36499;3921,023926
3/7/2025 4:05 PM;992,6204834;1547,119019;13,71098042;3545,866943;3533,243896;3844,149902
3/7/2025 4:10 PM;992,6397095;1551,770996;13,88543034;3980,845947;3994,920898;4026,561035
3/7/2025 4:15 PM;992,6588745;1558,368042;13,72111988;4233,081055;4217,297852;4106,725098
3/7/2025 4:20 PM;992,6782227;1562,880981;13,92296028;4450,145996;4459,576172;4131,527832
3/7/2025 4:25 PM;992,6879883;1558,977051;13,80263042;4535,078125;4527,016113;4167,03418
3/7/2025 4:30 PM;992,6359253;1558,38501;13,95654964;4467,560059;4487,908203;4177,730957
3/7/2025 4:35 PM;992,8427734;1551,30603;13,87650967;4399,203125;4406,902832;4167,779785
3/7/2025 4:40 PM;994,8880005;1550,707031;30,59312057;4292,566895;4301,405762;4209,949219
3/7/2025 4:45 PM;993,1655884;1544,5;14,28859997;4227,808105;4241,88916;4208,690918
3/7/2025 4:50 PM;993,3557129;1539,73999;13,39111042;4172,311035;4195,070801;4149,012207
3/7/2025 4:55 PM;993,2886963;1538,312012;13,85832024;4157,035156;4153,75;4161,999023
3/7/2025 5:00 PM;991,8339844;1545,000977;14,06882;4160,186035;4166,875;4169,557129
3/7/2025 5:05 PM;991,8590698;1541,81604;14,16825962;4165,76709;4164,121094;4157,880859
3/7/2025 5:10 PM;992,6055298;1547,166016;13,91534042;4202,654785;4213,800781;4169,339844
3/7/2025 5:15 PM;992,6270142;1549,109009;13,30000019;4290,62207;4298,574219;4119,134766
3/7/2025 5:20 PM;992,6483765;1547,026001;14,20242977;4464,362793;4475,28418;4146,673828
3/7/2025 5:25 PM;992,6699219;1545,189941;13,66244984;4563,147949;4577,420898;4140,949219
3/7/2025 5:30 PM;992,6912842;1547,199951;13,55578995;4636,955078;4622,542969;4192,630859
3/7/2025 5:35 PM;992,7128296;1547,64502;13,65869045;4759,241211;4744,577148;4177,301758
3/7/2025 5:40 PM;992,734314;1545,602051;14,18587017;4838,208008;4841,851074;4163,15918
3/7/2025 5:45 PM;992,7556763;1060,692993;14,09060955;3139,993896;3142,055908;4305,219238
3/7/2025 5:50 PM;992,7772217;1000,312988;13,12551022;2534,176025;2529,906006;4358,418945
3/7/2025 5:55 PM;992,7901001;999,7728271;13,24866962;2504,333984;2491,104004;4291,416016
3/7/2025 6:00 PM;992,7901001;1000,572021;13,52808952;2867,418945;2881,626953;4165,365234
3/7/2025 6:05 PM;992,0286865;1006,804016;13,61271954;3126,529053;3130,196045;4479,330078
3/7/2025 6:10 PM;993,3878784;998,7189941;13,69736004;1403,838989;729,4868774;3470,799072
3/7/2025 6:15 PM;993,1405029;996,9672241;13,17521;71,568367;1567,375;1,15091002
3/7/2025 6:20 PM;993,0358276;995,12677;13,68185043;59,01980972;1533,20105;0,567380011
3/7/2025 6:25 PM;992,2050781;994,7354736;13,47286034;55,301651;1431,390015;14,26807976
3/7/2025 6:30 PM;992,8226929;994,3441162;13,47286034;52,9664917;1325,026978;0,05727721
3/7/2025 6:35 PM;993,1279297;993,9525757;13,42623043;51,38442993;1233,547974;0,05727721
3/7/2025 6:40 PM;993,3010864;993,7404785;13,14447021;49,86151886;1192,222046;0,05727721
3/7/2025 6:45 PM;993,0371704;994,6845093;13,62444973;48,56129074;1175,005005;0,05727721
3/7/2025 6:50 PM;992,7733154;995,6000977;13,5925703;47,03480911;1164,008057;0,05727721
3/7/2025 6:55 PM;992,5095215;996,2584839;13,47286034;46,38048172;1160,621948;0,05727721
3/7/2025 7:00 PM;992,2454834;995,9780273;33,21472931;45,72615051;1156,593018;4,813799858
3/7/2025 7:05 PM;991,9816284;995,6973877;13,47286034;71,16983795;1153,220947;18,18617058
3/7/2025 7:10 PM;991,7177124;995,4168701;13,47286034;43,93264008;1149,625;0,127461195
3/7/2025 7:15 PM;991,4537964;995,1364136;13,47286034;43,38531113;1147,900024;0,068657048
3/7/2025 7:20 PM;991,3760986;994,867981;13,36306953;43,38531113;1145,27002;0,100341097
3/7/2025 7:25 PM;991,9415283;994,6625977;12,80463028;42,65573883;1142,314941;0,132025093
3/7/2025 7:30 PM;992,585083;994,3856812;13,12887955;42,78128815;1139,639038;0,163709104
3/7/2025 7:35 PM;993,1785889;998,821228;13,45312977;42,60292816;1138,350952;0,1953931
3/7/2025 7:40 PM;994,2601929;998,4093018;13,09230042;42,36759186;1137,227051;0,227077097
3/7/2025 7:45 PM;992,3925171;998,729187;13,20701027;42,1847496;1134,109009;0,258761108
3/7/2025 7:50 PM;993,6293945;993,6168213;13,4347496;40,99440002;1138,012939;0,290445089
3/7/2025 7:55 PM;992,6046753;995,0894775;13,3843298;41,1064682;1133,494019;0,322129101
3/7/2025 8:00 PM;992,234314;994,0712891;13,33390999;41,19659042;1131,718994;0,324398607
3/7/2025 8:05 PM;991,8057251;994,553772;13,28349018;40,84498978;1128,889038;0,248203993
3/7/2025 8:10 PM;990,8543701;994,3734131;13,23307037;40,92232895;1127,407959;0,172009394
3/7/2025 8:15 PM;990,984375;993,9542236;12,98647976;40,60520172;1128,909058;0,095814727
3/7/2025 8:20 PM;991,7606812;993,4235229;12,58810043;40,86782074;1125,56604;0,01962013
3/7/2025 8:25 PM;992,2769165;994,1987305;13,13588047;40,71292114;1124,404053;0
3/7/2025 8:30 PM;992,2982178;995,791626;12,98758984;40,29195023;1125,545044;0
3/7/2025 8:35 PM;992,319397;995,7692261;12,01371002;40,51712036;1125,714966;0
3/7/2025 8:40 PM;992,3405762;995,7443237;12,01371002;40,05278015;1122,291992;0
3/7/2025 8:45 PM;992,3618774;995,7192993;12,61905003;40,597229;1121,449951;0
3/7/2025 8:50 PM;992,3831177;995,6942749;21,6297493;40,09318924;1118,964966;0
3/7/2025 8:55 PM;992,4044189;995,6693115;33,65447998;40,4094696;1119,641968;0
3/7/2025 9:00 PM;991,7634888;995,6442871;12,36851025;40,0111618;1122,890991;0
3/7/2025 9:05 PM;990,7739258;995,6193848;12,09389019;40,28667068;1117,166992;0
3/7/2025 9:10 PM;990,7515869;994,8770142;11,81927013;40,67337036;1116,552979;0
3/7/2025 9:15 PM;990,4608765;995,4088135;11,45765972;40,63420868;1115,46106;0
3/7/2025 9:20 PM;990,9790039;995,8776245;11,99018955;40,38222885;1116,828979;0
3/7/2025 9:25 PM;991,4970703;996,3464966;11,96839046;55,35308075;1115,113037;0
3/7/2025 9:30 PM;992,0150757;996,8154297;11,46033001;139,2798004;1115,063965;0
3/7/2025 9:35 PM;992,4484863;997,2843018;11,63693047;998,5164185;992,6397705;5989,991211
3/7/2025 9:40 PM;991,8839111;999,708313;11,97488022;2873,110107;2871,959961;4000
3/7/2025 9:45 PM;992,074585;999,6113281;11,60367012;3666,762939;3657,195068;4000
3/7/2025 9:50 PM;992,9605713;999,6472168;11,93680954;4406,961914;4400,143066;4000
3/7/2025 9:55 PM;993,8466187;1000,315979;12,01371002;4568,141113;4556,078125;3428,677979
3/7/2025 10:00 PM;993,3203735;999,8997192;11,42858028;4486,315918;4501,859863;3920,88208
3/7/2025 10:05 PM;993,3300781;999,7479858;11,77052021;4516,041016;4528,797852;3599,989014
3/7/2025 10:10 PM;993,3397827;999,536377;11,77052021;4467,980957;4475,109863;3900,503906
3/7/2025 10:15 PM;993,3494873;999,234314;11,77052021;4401,276855;4395,012207;4472,583008
3/7/2025 10:20 PM;993,3591919;998,9321899;11,49116993;4327,043945;4319,071777;4689,477051
3/7/2025 10:25 PM;993,6555176;999,4561157;12,00055027;4292,829102;4321,259766;4409,439941
3/7/2025 10:30 PM;994,0855103;1000,309021;11,91232967;4293,312988;4296,53418;4456,053223
3/7/2025 10:35 PM;995,5515137;999,1859741;11,82411003;4254,472168;4266,448242;4429,246094
3/7/2025 10:40 PM;995,8895874;1000,737;11,77052021;4240,432129;4243,176758;4427,594238
3/7/2025 10:45 PM;994,5667114;998,4359741;11,77052021;4095,75;4104,129883;4552,032227
3/7/2025 10:50 PM;1001,606995;1000,228027;11,11287022;4049,405029;4040,345947;4569,344238
3/7/2025 10:55 PM;995,1539917;999,8997803;11,36159039;3922,470947;3914,774902;4513,276855
3/7/2025 11:00 PM;994,7589722;1011,672974;11,61030006;4301,543945;4311,897949;4276,778809
